dx_bin,dy_bin,cnt,bin_p,pass_p,t
"(60, 70]","(0, 10]",0.0,0.0,0.0,7
"(60, 70]","(10, 20]",0.0,0.0,0.0,7
"(60, 70]","(20, 30]",0.0,0.0,0.0,7
"(60, 70]","(30, 40]",0.0,0.0,0.0,7
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,8
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,8
"(-10, 0]","(-20, -10]",1.0,0.004975124378109453,4.9751243781094526e-05,8
"(-10, 0]","(-10, 0]",36.0,0.1791044776119403,0.0017910447761194028,8
"(-10, 0]","(0, 10]",35.0,0.17412935323383086,0.0017412935323383085,8
"(-10, 0]","(10, 20]",11.0,0.05472636815920398,0.0005472636815920398,8
"(-10, 0]","(20, 30]",0.0,0.0,0.0,8
"(-10, 0]","(30, 40]",0.0,0.0,0.0,8
"(0, 10]","(-40, -30]",0.0,0.0,0.0,8
"(0, 10]","(-30, -20]",0.0,0.0,0.0,8
"(0, 10]","(-20, -10]",21.0,0.1044776119402985,0.001044776119402985,8
"(0, 10]","(-10, 0]",17.0,0.0845771144278607,0.000845771144278607,8
"(0, 10]","(0, 10]",24.0,0.11940298507462686,0.0011940298507462687,8
"(0, 10]","(10, 20]",52.0,0.25870646766169153,0.0025870646766169153,8
"(0, 10]","(20, 30]",2.0,0.009950248756218905,9.950248756218905e-05,8
"(0, 10]","(30, 40]",0.0,0.0,0.0,8
"(10, 20]","(-40, -30]",0.0,0.0,0.0,8
"(10, 20]","(-30, -20]",0.0,0.0,0.0,8
"(10, 20]","(-20, -10]",0.0,0.0,0.0,8
"(10, 20]","(-10, 0]",0.0,0.0,0.0,8
"(10, 20]","(0, 10]",0.0,0.0,0.0,8
"(10, 20]","(10, 20]",2.0,0.009950248756218905,9.950248756218905e-05,8
"(10, 20]","(20, 30]",0.0,0.0,0.0,8
"(10, 20]","(30, 40]",0.0,0.0,0.0,8
"(20, 30]","(-40, -30]",0.0,0.0,0.0,8
"(20, 30]","(-30, -20]",0.0,0.0,0.0,8
"(20, 30]","(-20, -10]",0.0,0.0,0.0,8
"(20, 30]","(-10, 0]",0.0,0.0,0.0,8
"(20, 30]","(0, 10]",0.0,0.0,0.0,8
"(20, 30]","(10, 20]",0.0,0.0,0.0,8
"(20, 30]","(20, 30]",0.0,0.0,0.0,8
"(20, 30]","(30, 40]",0.0,0.0,0.0,8
"(30, 40]","(-40, -30]",0.0,0.0,0.0,8
"(30, 40]","(-30, -20]",0.0,0.0,0.0,8
"(30, 40]","(-20, -10]",0.0,0.0,0.0,8
"(30, 40]","(-10, 0]",0.0,0.0,0.0,8
"(30, 40]","(0, 10]",0.0,0.0,0.0,8
"(30, 40]","(10, 20]",0.0,0.0,0.0,8
"(30, 40]","(20, 30]",0.0,0.0,0.0,8
"(30, 40]","(30, 40]",0.0,0.0,0.0,8
"(40, 50]","(-40, -30]",0.0,0.0,0.0,8
"(40, 50]","(-30, -20]",0.0,0.0,0.0,8
"(40, 50]","(-20, -10]",0.0,0.0,0.0,8
"(40, 50]","(-10, 0]",0.0,0.0,0.0,8
"(40, 50]","(0, 10]",0.0,0.0,0.0,8
"(40, 50]","(10, 20]",0.0,0.0,0.0,8
"(40, 50]","(20, 30]",0.0,0.0,0.0,8
"(40, 50]","(30, 40]",0.0,0.0,0.0,8
"(50, 60]","(-40, -30]",0.0,0.0,0.0,8
"(50, 60]","(-30, -20]",0.0,0.0,0.0,8
"(50, 60]","(-20, -10]",0.0,0.0,0.0,8
"(50, 60]","(-10, 0]",0.0,0.0,0.0,8
"(50, 60]","(0, 10]",0.0,0.0,0.0,8
"(50, 60]","(10, 20]",0.0,0.0,0.0,8
"(50, 60]","(20, 30]",0.0,0.0,0.0,8
"(50, 60]","(30, 40]",0.0,0.0,0.0,8
"(60, 70]","(-40, -30]",0.0,0.0,0.0,8
"(60, 70]","(-30, -20]",0.0,0.0,0.0,8
"(60, 70]","(-20, -10]",0.0,0.0,0.0,8
"(60, 70]","(-10, 0]",0.0,0.0,0.0,8
"(60, 70]","(0, 10]",0.0,0.0,0.0,8
"(60, 70]","(10, 20]",0.0,0.0,0.0,8
"(60, 70]","(20, 30]",0.0,0.0,0.0,8
"(60, 70]","(30, 40]",0.0,0.0,0.0,8
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,9
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,9
"(-10, 0]","(-20, -10]",2.0,0.005988023952095809,5.988023952095809e-05,9
"(-10, 0]","(-10, 0]",38.0,0.11377245508982035,0.0011377245508982035,9
"(-10, 0]","(0, 10]",32.0,0.09580838323353294,0.0009580838323353294,9
"(-10, 0]","(10, 20]",12.0,0.03592814371257485,0.0003592814371257485,9
"(-10, 0]","(20, 30]",0.0,0.0,0.0,9
"(-10, 0]","(30, 40]",0.0,0.0,0.0,9
"(0, 10]","(-40, -30]",0.0,0.0,0.0,9
"(0, 10]","(-30, -20]",1.0,0.0029940119760479044,2.9940119760479045e-05,9
"(0, 10]","(-20, -10]",61.0,0.18263473053892215,0.0018263473053892216,9
"(0, 10]","(-10, 0]",32.0,0.09580838323353294,0.0009580838323353294,9
"(0, 10]","(0, 10]",42.0,0.12574850299401197,0.0012574850299401196,9
"(0, 10]","(10, 20]",104.0,0.31137724550898205,0.0031137724550898203,9
"(0, 10]","(20, 30]",5.0,0.014970059880239521,0.0001497005988023952,9
"(0, 10]","(30, 40]",0.0,0.0,0.0,9
"(10, 20]","(-40, -30]",0.0,0.0,0.0,9
"(10, 20]","(-30, -20]",0.0,0.0,0.0,9
"(10, 20]","(-20, -10]",0.0,0.0,0.0,9
"(10, 20]","(-10, 0]",0.0,0.0,0.0,9
"(10, 20]","(0, 10]",0.0,0.0,0.0,9
"(10, 20]","(10, 20]",2.0,0.005988023952095809,5.988023952095809e-05,9
"(10, 20]","(20, 30]",2.0,0.005988023952095809,5.988023952095809e-05,9
"(10, 20]","(30, 40]",0.0,0.0,0.0,9
"(20, 30]","(-40, -30]",0.0,0.0,0.0,9
"(20, 30]","(-30, -20]",1.0,0.0029940119760479044,2.9940119760479045e-05,9
"(20, 30]","(-20, -10]",0.0,0.0,0.0,9
"(20, 30]","(-10, 0]",0.0,0.0,0.0,9
"(20, 30]","(0, 10]",0.0,0.0,0.0,9
"(20, 30]","(10, 20]",0.0,0.0,0.0,9
"(20, 30]","(20, 30]",0.0,0.0,0.0,9
"(20, 30]","(30, 40]",0.0,0.0,0.0,9
"(30, 40]","(-40, -30]",0.0,0.0,0.0,9
"(30, 40]","(-30, -20]",0.0,0.0,0.0,9
"(30, 40]","(-20, -10]",0.0,0.0,0.0,9
"(30, 40]","(-10, 0]",0.0,0.0,0.0,9
"(30, 40]","(0, 10]",0.0,0.0,0.0,9
"(30, 40]","(10, 20]",0.0,0.0,0.0,9
"(30, 40]","(20, 30]",0.0,0.0,0.0,9
"(30, 40]","(30, 40]",0.0,0.0,0.0,9
"(40, 50]","(-40, -30]",0.0,0.0,0.0,9
"(40, 50]","(-30, -20]",0.0,0.0,0.0,9
"(40, 50]","(-20, -10]",0.0,0.0,0.0,9
"(40, 50]","(-10, 0]",0.0,0.0,0.0,9
"(40, 50]","(0, 10]",0.0,0.0,0.0,9
"(40, 50]","(10, 20]",0.0,0.0,0.0,9
"(40, 50]","(20, 30]",0.0,0.0,0.0,9
"(40, 50]","(30, 40]",0.0,0.0,0.0,9
"(50, 60]","(-40, -30]",0.0,0.0,0.0,9
"(50, 60]","(-30, -20]",0.0,0.0,0.0,9
"(50, 60]","(-20, -10]",0.0,0.0,0.0,9
"(50, 60]","(-10, 0]",0.0,0.0,0.0,9
"(50, 60]","(0, 10]",0.0,0.0,0.0,9
"(50, 60]","(10, 20]",0.0,0.0,0.0,9
"(50, 60]","(20, 30]",0.0,0.0,0.0,9
"(50, 60]","(30, 40]",0.0,0.0,0.0,9
"(60, 70]","(-40, -30]",0.0,0.0,0.0,9
"(60, 70]","(-30, -20]",0.0,0.0,0.0,9
"(60, 70]","(-20, -10]",0.0,0.0,0.0,9
"(60, 70]","(-10, 0]",0.0,0.0,0.0,9
"(60, 70]","(0, 10]",0.0,0.0,0.0,9
"(60, 70]","(10, 20]",0.0,0.0,0.0,9
"(60, 70]","(20, 30]",0.0,0.0,0.0,9
"(60, 70]","(30, 40]",0.0,0.0,0.0,9
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,10
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,10
"(-10, 0]","(-20, -10]",2.0,0.0076045627376425855,7.604562737642586e-05,10
"(-10, 0]","(-10, 0]",12.0,0.045627376425855515,0.00045627376425855514,10
"(-10, 0]","(0, 10]",10.0,0.03802281368821293,0.00038022813688212925,10
"(-10, 0]","(10, 20]",9.0,0.034220532319391636,0.00034220532319391634,10
"(-10, 0]","(20, 30]",0.0,0.0,0.0,10
"(-10, 0]","(30, 40]",0.0,0.0,0.0,10
"(0, 10]","(-40, -30]",0.0,0.0,0.0,10
"(0, 10]","(-30, -20]",1.0,0.0038022813688212928,3.802281368821293e-05,10
"(0, 10]","(-20, -10]",60.0,0.22813688212927757,0.0022813688212927757,10
"(0, 10]","(-10, 0]",30.0,0.11406844106463879,0.0011406844106463879,10
"(0, 10]","(0, 10]",34.0,0.12927756653992395,0.0012927756653992395,10
"(0, 10]","(10, 20]",96.0,0.3650190114068441,0.003650190114068441,10
"(0, 10]","(20, 30]",4.0,0.015209125475285171,0.0001520912547528517,10
"(0, 10]","(30, 40]",0.0,0.0,0.0,10
"(10, 20]","(-40, -30]",0.0,0.0,0.0,10
"(10, 20]","(-30, -20]",0.0,0.0,0.0,10
"(10, 20]","(-20, -10]",0.0,0.0,0.0,10
"(10, 20]","(-10, 0]",0.0,0.0,0.0,10
"(10, 20]","(0, 10]",0.0,0.0,0.0,10
"(10, 20]","(10, 20]",2.0,0.0076045627376425855,7.604562737642586e-05,10
"(10, 20]","(20, 30]",2.0,0.0076045627376425855,7.604562737642586e-05,10
"(10, 20]","(30, 40]",0.0,0.0,0.0,10
"(20, 30]","(-40, -30]",0.0,0.0,0.0,10
"(20, 30]","(-30, -20]",1.0,0.0038022813688212928,3.802281368821293e-05,10
"(20, 30]","(-20, -10]",0.0,0.0,0.0,10
"(20, 30]","(-10, 0]",0.0,0.0,0.0,10
"(20, 30]","(0, 10]",0.0,0.0,0.0,10
"(20, 30]","(10, 20]",0.0,0.0,0.0,10
"(20, 30]","(20, 30]",0.0,0.0,0.0,10
"(20, 30]","(30, 40]",0.0,0.0,0.0,10
"(30, 40]","(-40, -30]",0.0,0.0,0.0,10
"(30, 40]","(-30, -20]",0.0,0.0,0.0,10
"(30, 40]","(-20, -10]",0.0,0.0,0.0,10
"(30, 40]","(-10, 0]",0.0,0.0,0.0,10
"(30, 40]","(0, 10]",0.0,0.0,0.0,10
"(30, 40]","(10, 20]",0.0,0.0,0.0,10
"(30, 40]","(20, 30]",0.0,0.0,0.0,10
"(30, 40]","(30, 40]",0.0,0.0,0.0,10
"(40, 50]","(-40, -30]",0.0,0.0,0.0,10
"(40, 50]","(-30, -20]",0.0,0.0,0.0,10
"(40, 50]","(-20, -10]",0.0,0.0,0.0,10
"(40, 50]","(-10, 0]",0.0,0.0,0.0,10
"(40, 50]","(0, 10]",0.0,0.0,0.0,10
"(40, 50]","(10, 20]",0.0,0.0,0.0,10
"(40, 50]","(20, 30]",0.0,0.0,0.0,10
"(40, 50]","(30, 40]",0.0,0.0,0.0,10
"(50, 60]","(-40, -30]",0.0,0.0,0.0,10
"(50, 60]","(-30, -20]",0.0,0.0,0.0,10
"(50, 60]","(-20, -10]",0.0,0.0,0.0,10
"(50, 60]","(-10, 0]",0.0,0.0,0.0,10
"(50, 60]","(0, 10]",0.0,0.0,0.0,10
"(50, 60]","(10, 20]",0.0,0.0,0.0,10
"(50, 60]","(20, 30]",0.0,0.0,0.0,10
"(50, 60]","(30, 40]",0.0,0.0,0.0,10
"(60, 70]","(-40, -30]",0.0,0.0,0.0,10
"(60, 70]","(-30, -20]",0.0,0.0,0.0,10
"(60, 70]","(-20, -10]",0.0,0.0,0.0,10
"(60, 70]","(-10, 0]",0.0,0.0,0.0,10
"(60, 70]","(0, 10]",0.0,0.0,0.0,10
"(60, 70]","(10, 20]",0.0,0.0,0.0,10
"(60, 70]","(20, 30]",0.0,0.0,0.0,10
"(60, 70]","(30, 40]",0.0,0.0,0.0,10
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,11
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,11
"(-10, 0]","(-20, -10]",2.0,0.005405405405405406,5.405405405405406e-05,11
"(-10, 0]","(-10, 0]",6.0,0.016216216216216217,0.00016216216216216218,11
"(-10, 0]","(0, 10]",6.0,0.016216216216216217,0.00016216216216216218,11
"(-10, 0]","(10, 20]",5.0,0.013513513513513514,0.00013513513513513514,11
"(-10, 0]","(20, 30]",0.0,0.0,0.0,11
"(-10, 0]","(30, 40]",0.0,0.0,0.0,11
"(0, 10]","(-40, -30]",0.0,0.0,0.0,11
"(0, 10]","(-30, -20]",1.0,0.002702702702702703,2.702702702702703e-05,11
"(0, 10]","(-20, -10]",101.0,0.27297297297297296,0.0027297297297297295,11
"(0, 10]","(-10, 0]",48.0,0.12972972972972974,0.0012972972972972974,11
"(0, 10]","(0, 10]",50.0,0.13513513513513514,0.0013513513513513514,11
"(0, 10]","(10, 20]",138.0,0.372972972972973,0.00372972972972973,11
"(0, 10]","(20, 30]",5.0,0.013513513513513514,0.00013513513513513514,11
"(0, 10]","(30, 40]",0.0,0.0,0.0,11
"(10, 20]","(-40, -30]",0.0,0.0,0.0,11
"(10, 20]","(-30, -20]",1.0,0.002702702702702703,2.702702702702703e-05,11
"(10, 20]","(-20, -10]",0.0,0.0,0.0,11
"(10, 20]","(-10, 0]",2.0,0.005405405405405406,5.405405405405406e-05,11
"(10, 20]","(0, 10]",0.0,0.0,0.0,11
"(10, 20]","(10, 20]",2.0,0.005405405405405406,5.405405405405406e-05,11
"(10, 20]","(20, 30]",2.0,0.005405405405405406,5.405405405405406e-05,11
"(10, 20]","(30, 40]",0.0,0.0,0.0,11
"(20, 30]","(-40, -30]",0.0,0.0,0.0,11
"(20, 30]","(-30, -20]",1.0,0.002702702702702703,2.702702702702703e-05,11
"(20, 30]","(-20, -10]",0.0,0.0,0.0,11
"(20, 30]","(-10, 0]",0.0,0.0,0.0,11
"(20, 30]","(0, 10]",0.0,0.0,0.0,11
"(20, 30]","(10, 20]",0.0,0.0,0.0,11
"(20, 30]","(20, 30]",0.0,0.0,0.0,11
"(20, 30]","(30, 40]",0.0,0.0,0.0,11
"(30, 40]","(-40, -30]",0.0,0.0,0.0,11
"(30, 40]","(-30, -20]",0.0,0.0,0.0,11
"(30, 40]","(-20, -10]",0.0,0.0,0.0,11
"(30, 40]","(-10, 0]",0.0,0.0,0.0,11
"(30, 40]","(0, 10]",0.0,0.0,0.0,11
"(30, 40]","(10, 20]",0.0,0.0,0.0,11
"(30, 40]","(20, 30]",0.0,0.0,0.0,11
"(30, 40]","(30, 40]",0.0,0.0,0.0,11
"(40, 50]","(-40, -30]",0.0,0.0,0.0,11
"(40, 50]","(-30, -20]",0.0,0.0,0.0,11
"(40, 50]","(-20, -10]",0.0,0.0,0.0,11
"(40, 50]","(-10, 0]",0.0,0.0,0.0,11
"(40, 50]","(0, 10]",0.0,0.0,0.0,11
"(40, 50]","(10, 20]",0.0,0.0,0.0,11
"(40, 50]","(20, 30]",0.0,0.0,0.0,11
"(40, 50]","(30, 40]",0.0,0.0,0.0,11
"(50, 60]","(-40, -30]",0.0,0.0,0.0,11
"(50, 60]","(-30, -20]",0.0,0.0,0.0,11
"(50, 60]","(-20, -10]",0.0,0.0,0.0,11
"(50, 60]","(-10, 0]",0.0,0.0,0.0,11
"(50, 60]","(0, 10]",0.0,0.0,0.0,11
"(50, 60]","(10, 20]",0.0,0.0,0.0,11
"(50, 60]","(20, 30]",0.0,0.0,0.0,11
"(50, 60]","(30, 40]",0.0,0.0,0.0,11
"(60, 70]","(-40, -30]",0.0,0.0,0.0,11
"(60, 70]","(-30, -20]",0.0,0.0,0.0,11
"(60, 70]","(-20, -10]",0.0,0.0,0.0,11
"(60, 70]","(-10, 0]",0.0,0.0,0.0,11
"(60, 70]","(0, 10]",0.0,0.0,0.0,11
"(60, 70]","(10, 20]",0.0,0.0,0.0,11
"(60, 70]","(20, 30]",0.0,0.0,0.0,11
"(60, 70]","(30, 40]",0.0,0.0,0.0,11
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,12
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,12
"(-10, 0]","(-20, -10]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(-10, 0]","(-10, 0]",3.0,0.006097560975609756,6.097560975609756e-05,12
"(-10, 0]","(0, 10]",3.0,0.006097560975609756,6.097560975609756e-05,12
"(-10, 0]","(10, 20]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(-10, 0]","(20, 30]",0.0,0.0,0.0,12
"(-10, 0]","(30, 40]",0.0,0.0,0.0,12
"(0, 10]","(-40, -30]",0.0,0.0,0.0,12
"(0, 10]","(-30, -20]",3.0,0.006097560975609756,6.097560975609756e-05,12
"(0, 10]","(-20, -10]",162.0,0.32926829268292684,0.0032926829268292686,12
"(0, 10]","(-10, 0]",62.0,0.12601626016260162,0.0012601626016260162,12
"(0, 10]","(0, 10]",58.0,0.11788617886178862,0.0011788617886178863,12
"(0, 10]","(10, 20]",177.0,0.3597560975609756,0.003597560975609756,12
"(0, 10]","(20, 30]",4.0,0.008130081300813009,8.13008130081301e-05,12
"(0, 10]","(30, 40]",0.0,0.0,0.0,12
"(10, 20]","(-40, -30]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(10, 20]","(-30, -20]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(10, 20]","(-20, -10]",2.0,0.0040650406504065045,4.065040650406505e-05,12
"(10, 20]","(-10, 0]",6.0,0.012195121951219513,0.00012195121951219512,12
"(10, 20]","(0, 10]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(10, 20]","(10, 20]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(10, 20]","(20, 30]",5.0,0.01016260162601626,0.0001016260162601626,12
"(10, 20]","(30, 40]",0.0,0.0,0.0,12
"(20, 30]","(-40, -30]",0.0,0.0,0.0,12
"(20, 30]","(-30, -20]",1.0,0.0020325203252032522,2.0325203252032524e-05,12
"(20, 30]","(-20, -10]",0.0,0.0,0.0,12
"(20, 30]","(-10, 0]",0.0,0.0,0.0,12
"(20, 30]","(0, 10]",0.0,0.0,0.0,12
"(20, 30]","(10, 20]",0.0,0.0,0.0,12
"(20, 30]","(20, 30]",0.0,0.0,0.0,12
"(20, 30]","(30, 40]",0.0,0.0,0.0,12
"(30, 40]","(-40, -30]",0.0,0.0,0.0,12
"(30, 40]","(-30, -20]",0.0,0.0,0.0,12
"(30, 40]","(-20, -10]",0.0,0.0,0.0,12
"(30, 40]","(-10, 0]",0.0,0.0,0.0,12
"(30, 40]","(0, 10]",0.0,0.0,0.0,12
"(30, 40]","(10, 20]",0.0,0.0,0.0,12
"(30, 40]","(20, 30]",0.0,0.0,0.0,12
"(30, 40]","(30, 40]",0.0,0.0,0.0,12
"(40, 50]","(-40, -30]",0.0,0.0,0.0,12
"(40, 50]","(-30, -20]",0.0,0.0,0.0,12
"(40, 50]","(-20, -10]",0.0,0.0,0.0,12
"(40, 50]","(-10, 0]",0.0,0.0,0.0,12
"(40, 50]","(0, 10]",0.0,0.0,0.0,12
"(40, 50]","(10, 20]",0.0,0.0,0.0,12
"(40, 50]","(20, 30]",0.0,0.0,0.0,12
"(40, 50]","(30, 40]",0.0,0.0,0.0,12
"(50, 60]","(-40, -30]",0.0,0.0,0.0,12
"(50, 60]","(-30, -20]",0.0,0.0,0.0,12
"(50, 60]","(-20, -10]",0.0,0.0,0.0,12
"(50, 60]","(-10, 0]",0.0,0.0,0.0,12
"(50, 60]","(0, 10]",0.0,0.0,0.0,12
"(50, 60]","(10, 20]",0.0,0.0,0.0,12
"(50, 60]","(20, 30]",0.0,0.0,0.0,12
"(50, 60]","(30, 40]",0.0,0.0,0.0,12
"(60, 70]","(-40, -30]",0.0,0.0,0.0,12
"(60, 70]","(-30, -20]",0.0,0.0,0.0,12
"(60, 70]","(-20, -10]",0.0,0.0,0.0,12
"(60, 70]","(-10, 0]",0.0,0.0,0.0,12
"(60, 70]","(0, 10]",0.0,0.0,0.0,12
"(60, 70]","(10, 20]",0.0,0.0,0.0,12
"(60, 70]","(20, 30]",0.0,0.0,0.0,12
"(60, 70]","(30, 40]",0.0,0.0,0.0,12
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,13
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,13
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,13
"(-10, 0]","(-10, 0]",1.0,0.0017391304347826088,1.739130434782609e-05,13
"(-10, 0]","(0, 10]",3.0,0.0052173913043478265,5.217391304347826e-05,13
"(-10, 0]","(10, 20]",1.0,0.0017391304347826088,1.739130434782609e-05,13
"(-10, 0]","(20, 30]",0.0,0.0,0.0,13
"(-10, 0]","(30, 40]",0.0,0.0,0.0,13
"(0, 10]","(-40, -30]",0.0,0.0,0.0,13
"(0, 10]","(-30, -20]",5.0,0.008695652173913044,8.695652173913044e-05,13
"(0, 10]","(-20, -10]",186.0,0.3234782608695652,0.0032347826086956523,13
"(0, 10]","(-10, 0]",65.0,0.11304347826086956,0.0011304347826086956,13
"(0, 10]","(0, 10]",65.0,0.11304347826086956,0.0011304347826086956,13
"(0, 10]","(10, 20]",211.0,0.36695652173913046,0.0036695652173913047,13
"(0, 10]","(20, 30]",3.0,0.0052173913043478265,5.217391304347826e-05,13
"(0, 10]","(30, 40]",0.0,0.0,0.0,13
"(10, 20]","(-40, -30]",2.0,0.0034782608695652175,3.478260869565218e-05,13
"(10, 20]","(-30, -20]",3.0,0.0052173913043478265,5.217391304347826e-05,13
"(10, 20]","(-20, -10]",6.0,0.010434782608695653,0.00010434782608695653,13
"(10, 20]","(-10, 0]",10.0,0.017391304347826087,0.00017391304347826088,13
"(10, 20]","(0, 10]",5.0,0.008695652173913044,8.695652173913044e-05,13
"(10, 20]","(10, 20]",4.0,0.006956521739130435,6.956521739130436e-05,13
"(10, 20]","(20, 30]",4.0,0.006956521739130435,6.956521739130436e-05,13
"(10, 20]","(30, 40]",1.0,0.0017391304347826088,1.739130434782609e-05,13
"(20, 30]","(-40, -30]",0.0,0.0,0.0,13
"(20, 30]","(-30, -20]",0.0,0.0,0.0,13
"(20, 30]","(-20, -10]",0.0,0.0,0.0,13
"(20, 30]","(-10, 0]",0.0,0.0,0.0,13
"(20, 30]","(0, 10]",0.0,0.0,0.0,13
"(20, 30]","(10, 20]",0.0,0.0,0.0,13
"(20, 30]","(20, 30]",0.0,0.0,0.0,13
"(20, 30]","(30, 40]",0.0,0.0,0.0,13
"(30, 40]","(-40, -30]",0.0,0.0,0.0,13
"(30, 40]","(-30, -20]",0.0,0.0,0.0,13
"(30, 40]","(-20, -10]",0.0,0.0,0.0,13
"(30, 40]","(-10, 0]",0.0,0.0,0.0,13
"(30, 40]","(0, 10]",0.0,0.0,0.0,13
"(30, 40]","(10, 20]",0.0,0.0,0.0,13
"(30, 40]","(20, 30]",0.0,0.0,0.0,13
"(30, 40]","(30, 40]",0.0,0.0,0.0,13
"(40, 50]","(-40, -30]",0.0,0.0,0.0,13
"(40, 50]","(-30, -20]",0.0,0.0,0.0,13
"(40, 50]","(-20, -10]",0.0,0.0,0.0,13
"(40, 50]","(-10, 0]",0.0,0.0,0.0,13
"(40, 50]","(0, 10]",0.0,0.0,0.0,13
"(40, 50]","(10, 20]",0.0,0.0,0.0,13
"(40, 50]","(20, 30]",0.0,0.0,0.0,13
"(40, 50]","(30, 40]",0.0,0.0,0.0,13
"(50, 60]","(-40, -30]",0.0,0.0,0.0,13
"(50, 60]","(-30, -20]",0.0,0.0,0.0,13
"(50, 60]","(-20, -10]",0.0,0.0,0.0,13
"(50, 60]","(-10, 0]",0.0,0.0,0.0,13
"(50, 60]","(0, 10]",0.0,0.0,0.0,13
"(50, 60]","(10, 20]",0.0,0.0,0.0,13
"(50, 60]","(20, 30]",0.0,0.0,0.0,13
"(50, 60]","(30, 40]",0.0,0.0,0.0,13
"(60, 70]","(-40, -30]",0.0,0.0,0.0,13
"(60, 70]","(-30, -20]",0.0,0.0,0.0,13
"(60, 70]","(-20, -10]",0.0,0.0,0.0,13
"(60, 70]","(-10, 0]",0.0,0.0,0.0,13
"(60, 70]","(0, 10]",0.0,0.0,0.0,13
"(60, 70]","(10, 20]",0.0,0.0,0.0,13
"(60, 70]","(20, 30]",0.0,0.0,0.0,13
"(60, 70]","(30, 40]",0.0,0.0,0.0,13
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,14
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,14
"(-10, 0]","(-20, -10]",1.0,0.0015082956259426848,1.5082956259426848e-05,14
"(-10, 0]","(-10, 0]",3.0,0.004524886877828055,4.524886877828055e-05,14
"(-10, 0]","(0, 10]",5.0,0.007541478129713424,7.541478129713424e-05,14
"(-10, 0]","(10, 20]",3.0,0.004524886877828055,4.524886877828055e-05,14
"(-10, 0]","(20, 30]",0.0,0.0,0.0,14
"(-10, 0]","(30, 40]",0.0,0.0,0.0,14
"(0, 10]","(-40, -30]",0.0,0.0,0.0,14
"(0, 10]","(-30, -20]",7.0,0.010558069381598794,0.00010558069381598794,14
"(0, 10]","(-20, -10]",203.0,0.30618401206636503,0.00306184012066365,14
"(0, 10]","(-10, 0]",68.0,0.10256410256410256,0.0010256410256410256,14
"(0, 10]","(0, 10]",71.0,0.10708898944193061,0.0010708898944193062,14
"(0, 10]","(10, 20]",226.0,0.34087481146304677,0.0034087481146304675,14
"(0, 10]","(20, 30]",7.0,0.010558069381598794,0.00010558069381598794,14
"(0, 10]","(30, 40]",0.0,0.0,0.0,14
"(10, 20]","(-40, -30]",2.0,0.0030165912518853697,3.0165912518853696e-05,14
"(10, 20]","(-30, -20]",5.0,0.007541478129713424,7.541478129713424e-05,14
"(10, 20]","(-20, -10]",11.0,0.016591251885369532,0.00016591251885369533,14
"(10, 20]","(-10, 0]",15.0,0.02262443438914027,0.0002262443438914027,14
"(10, 20]","(0, 10]",14.0,0.021116138763197588,0.00021116138763197588,14
"(10, 20]","(10, 20]",10.0,0.015082956259426848,0.00015082956259426848,14
"(10, 20]","(20, 30]",10.0,0.015082956259426848,0.00015082956259426848,14
"(10, 20]","(30, 40]",1.0,0.0015082956259426848,1.5082956259426848e-05,14
"(20, 30]","(-40, -30]",0.0,0.0,0.0,14
"(20, 30]","(-30, -20]",0.0,0.0,0.0,14
"(20, 30]","(-20, -10]",0.0,0.0,0.0,14
"(20, 30]","(-10, 0]",0.0,0.0,0.0,14
"(20, 30]","(0, 10]",0.0,0.0,0.0,14
"(20, 30]","(10, 20]",0.0,0.0,0.0,14
"(20, 30]","(20, 30]",1.0,0.0015082956259426848,1.5082956259426848e-05,14
"(20, 30]","(30, 40]",0.0,0.0,0.0,14
"(30, 40]","(-40, -30]",0.0,0.0,0.0,14
"(30, 40]","(-30, -20]",0.0,0.0,0.0,14
"(30, 40]","(-20, -10]",0.0,0.0,0.0,14
"(30, 40]","(-10, 0]",0.0,0.0,0.0,14
"(30, 40]","(0, 10]",0.0,0.0,0.0,14
"(30, 40]","(10, 20]",0.0,0.0,0.0,14
"(30, 40]","(20, 30]",0.0,0.0,0.0,14
"(30, 40]","(30, 40]",0.0,0.0,0.0,14
"(40, 50]","(-40, -30]",0.0,0.0,0.0,14
